0	0.0	0.0	-1
1	198.40189118526595	-78.24198535400186	75
2	201.90392199269814	-37.92050479882699	77
3	229.1115405768522	-81.35123764075634	75
4	-108.06280231218166	-164.99189265045231	52
5	53.90520115605565	223.00180282031863	16
6	254.69334324117915	-157.33986092163406	72
7	144.016516833063	249.8956022563413	13
8	-287.87427030017363	80.04941261529808	36
9	-211.23421649493102	99.5738899555575	34
10	-91.9954628462518	-122.78470699988233	51
11	64.38360753586655	54.92685705976029	8
12	127.53667309447944	-57.47636868589607	74
13	46.752873969609276	253.50617338731732	17
14	-88.47509895336356	262.14133831258795	24
15	10.477555477292352	-85.81546674771288	61
16	123.75253296673947	-148.9976791008171	68
17	248.07239107288132	-115.03880928785124	74
18	71.22308207389544	287.24575239504213	16
19	-100.05703756767748	10.798375854524604	38
20	164.91484199338237	46.19010547799179	3
21	43.67547224447801	-120.71506657222305	64
22	-150.31134436321963	-145.88774087117676	49
23	-86.19605843936168	192.65964318256644	25
24	48.58929689246493	127.661058255185	15
25	273.73430661645864	68.67581031019782	3
26	-8.247843174683695	278.5107755369258	20
27	-110.73018171478469	167.80202109794126	27
28	51.171170462195455	-30.976167549770977	73
29	-9.860770052951517	-196.1879816285167	59
30	-113.36711417715392	50.7559453915794	34
31	-53.27942764516983	231.57134612266782	22
32	-86.56613327707637	125.42954428375477	27
33	-81.21635195147277	-42.12592555789786	46
34	27.02690304670621	191.5589432644211	18
35	89.15682371029962	-52.10485980668342	73
36	264.5695105484289	-53.95835567699685	77
37	171.31584370833804	-33.712724426777044	77
38	72.98240126471035	-106.00047403755423	67
39	81.64167120839507	-270.61219585520456	63
40	-222.90702238031176	42.40852101263639	37
41	-78.09608487632212	-202.76012459116833	55
42	-183.75177901638068	220.04838188020696	28
43	-27.853602288667442	-295.84872491554245	58
44	218.89188500901577	113.10481122795565	6
45	-184.68061558770654	40.71661465620248	37
46	118.25453623413416	44.923119802810525	4
47	-137.07182722302753	241.41088118388637	26
48	218.68241703706556	18.401441593405014	1
49	95.28241391024902	133.46410254392214	12
50	71.25196070062456	-154.83862959709407	65
51	-176.00575402068395	138.37636409376861	31
52	201.62108534618383	202.28617876144534	10
53	208.8427022417329	-164.20610140520301	71
54	10.998658442986374	-261.9535966123652	60
55	43.16231548835274	-224.90845329650904	62
56	181.07066815707907	80.82613748725717	5
57	101.2692088082684	270.4233742791593	15
58	-67.62101263622702	-257.2119351531586	56
59	-155.57521954505077	92.01830373469038	33
60	-187.79895916075657	-140.28676737719283	48
61	106.50406330713045	91.98247857177921	9
